Year,Term,YearTerm,Subject,Number,Name,Description,Credit Hours,Section Info,Degree Attributes,Schedule Information,CRN,Section,Status Code,Part of Term,Section Title,Section Credit Hours,Section Status,Enrollment Status,Type,Type Code,Start Time,End Time,Days of Week,Room,Building,Instructors
2024,Fall,2024-fa,ABE,436,Renewable Energy Systems,"Renewable energy sources and applications, including solar, geothermal, wind, and biomass. Renewable energy's role in reducing air pollution and global climate change. Capstone project to design a system for converting renewable energy into thermal or electrical energy. 3 undergraduate hours. 4 graduate hours. Credit is not given for both ABE 436 and ETMA 438. Prerequisite: PHYS 211.",3 OR 4 hours.,3 undergraduate hours. 4 graduate hours. Credit is not given for both ABE 436 and ETMA 438. Prerequisite: PHYS 211.,,,68451,XW2,A,1,,4 hours,A,CrossListOpen,Laboratory,LAB,01:00 PM,02:50 PM,M,208,Agricultural Engr Sciences Bld,"Malvandi, A"
2024,Fall,2024-fa,ABE,436,Renewable Energy Systems,"Renewable energy sources and applications, including solar, geothermal, wind, and biomass. Renewable energy's role in reducing air pollution and global climate change. Capstone project to design a system for converting renewable energy into thermal or electrical energy. 3 undergraduate hours. 4 graduate hours. Credit is not given for both ABE 436 and ETMA 438. Prerequisite: PHYS 211.",3 OR 4 hours.,3 undergraduate hours. 4 graduate hours. Credit is not given for both ABE 436 and ETMA 438. Prerequisite: PHYS 211.,,,68451,XW2,A,1,,4 hours,A,CrossListOpen,Lecture,LEC,01:00 PM,01:50 PM,WF,208,Agricultural Engr Sciences Bld,"Malvandi, A"
2024,Fall,2024-fa,ABE,452,Engineering for Disaster Resilience,"A project-based experience designed to engage students in development of resilient food, energy, and water supply chains designs for disaster-prone regions. Students will investigate background factors that provide context for specific disaster-prone regions and viable design solutions. Students will quantify expected engineering reliability to potential solutions. Students will work with local communities, aid organizations, and peer institutions when identifying resilient designs, eventually seeking pathways to implement solutions with partner communities. 3 undergraduate hours. 4 graduate hours. May be repeated one time by undergraduate students if the term project differs from previous term, up to total credit of 6 hr for undergraduate students.",3 OR 4 hours.,"3 undergraduate hours. 4 graduate hours. May be repeated one time by undergraduate students if the term project differs from previous term, up to total credit of 6 hr for undergraduate students.",,,75570,LFR,A,1,,3 hours,A,Open (Restricted),Lecture-Discussion,LCD,11:00 AM,11:50 AM,MW,3038,Campus Instructional Facility,"Rodriguez, L"
2024,Fall,2024-fa,ABE,452,Engineering for Disaster Resilience,"A project-based experience designed to engage students in development of resilient food, energy, and water supply chains designs for disaster-prone regions. Students will investigate background factors that provide context for specific disaster-prone regions and viable design solutions. Students will quantify expected engineering reliability to potential solutions. Students will work with local communities, aid organizations, and peer institutions when identifying resilient designs, eventually seeking pathways to implement solutions with partner communities. 3 undergraduate hours. 4 graduate hours. May be repeated one time by undergraduate students if the term project differs from previous term, up to total credit of 6 hr for undergraduate students.",3 OR 4 hours.,"3 undergraduate hours. 4 graduate hours. May be repeated one time by undergraduate students if the term project differs from previous term, up to total credit of 6 hr for undergraduate students.",,,75570,LFR,A,1,,3 hours,A,Open (Restricted),Online Discussion,OD,ARRANGED,,,,,"Rodriguez, L"
2024,Fall,2024-fa,ABE,452,Engineering for Disaster Resilience,"A project-based experience designed to engage students in development of resilient food, energy, and water supply chains designs for disaster-prone regions. Students will investigate background factors that provide context for specific disaster-prone regions and viable design solutions. Students will quantify expected engineering reliability to potential solutions. Students will work with local communities, aid organizations, and peer institutions when identifying resilient designs, eventually seeking pathways to implement solutions with partner communities. 3 undergraduate hours. 4 graduate hours. May be repeated one time by undergraduate students if the term project differs from previous term, up to total credit of 6 hr for undergraduate students.",3 OR 4 hours.,"3 undergraduate hours. 4 graduate hours. May be repeated one time by undergraduate students if the term project differs from previous term, up to total credit of 6 hr for undergraduate students.",,,76687,LR1,A,1,,4 hours,A,Open (Restricted),Lecture-Discussion,LCD,11:00 AM,11:50 AM,MW,3038,Campus Instructional Facility,"Rodriguez, L"
2024,Fall,2024-fa,ABE,452,Engineering for Disaster Resilience,"A project-based experience designed to engage students in development of resilient food, energy, and water supply chains designs for disaster-prone regions. Students will investigate background factors that provide context for specific disaster-prone regions and viable design solutions. Students will quantify expected engineering reliability to potential solutions. Students will work with local communities, aid organizations, and peer institutions when identifying resilient designs, eventually seeking pathways to implement solutions with partner communities. 3 undergraduate hours. 4 graduate hours. May be repeated one time by undergraduate students if the term project differs from previous term, up to total credit of 6 hr for undergraduate students.",3 OR 4 hours.,"3 undergraduate hours. 4 graduate hours. May be repeated one time by undergraduate students if the term project differs from previous term, up to total credit of 6 hr for undergraduate students.",,,76687,LR1,A,1,,4 hours,A,Open (Restricted),Lecture-Discussion,LCD,12:00 PM,12:50 PM,W,2018,Campus Instructional Facility,"Rodriguez, L"
2024,Fall,2024-fa,ABE,456,Land &amp; Water Resources Engrg,"Hydrology, hydraulics, design, construction and cost estimating of structures for the conservation and quality control of soil and water resources; relationship of topography, soils, crops, climate, and cultural practices in conservation and quality control of soil and water for agriculture. 3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: Credit or concurrent registration in TAM 335.",3 OR 4 hours.,3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: Credit or concurrent registration in TAM 335.,,,79781,LAO,A,1,,,A,CrossListOpen (Restricted),Laboratory,LAB,01:00 PM,02:50 PM,W,242,Agricultural Engr Sciences Bld,"Alves de Oliveira, L"
2024,Fall,2024-fa,ABE,456,Land &amp; Water Resources Engrg,"Hydrology, hydraulics, design, construction and cost estimating of structures for the conservation and quality control of soil and water resources; relationship of topography, soils, crops, climate, and cultural practices in conservation and quality control of soil and water for agriculture. 3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: Credit or concurrent registration in TAM 335.",3 OR 4 hours.,3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: Credit or concurrent registration in TAM 335.,,,79781,LAO,A,1,,,A,CrossListOpen (Restricted),Lecture,LEC,01:00 PM,02:50 PM,M,242,Agricultural Engr Sciences Bld,"Alves de Oliveira, L"
2024,Fall,2024-fa,ABE,456,Land &amp; Water Resources Engrg,"Hydrology, hydraulics, design, construction and cost estimating of structures for the conservation and quality control of soil and water resources; relationship of topography, soils, crops, climate, and cultural practices in conservation and quality control of soil and water for agriculture. 3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: Credit or concurrent registration in TAM 335.",3 OR 4 hours.,3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: Credit or concurrent registration in TAM 335.,,,79782,LO,A,1,,3 hours,A,CrossListOpen (Restricted),Laboratory,LAB,01:00 PM,02:50 PM,W,242,Agricultural Engr Sciences Bld,"Alves de Oliveira, L"
2024,Fall,2024-fa,ABE,456,Land &amp; Water Resources Engrg,"Hydrology, hydraulics, design, construction and cost estimating of structures for the conservation and quality control of soil and water resources; relationship of topography, soils, crops, climate, and cultural practices in conservation and quality control of soil and water for agriculture. 3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: Credit or concurrent registration in TAM 335.",3 OR 4 hours.,3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: Credit or concurrent registration in TAM 335.,,,79782,LO,A,1,,3 hours,A,CrossListOpen (Restricted),Lecture,LEC,01:00 PM,02:50 PM,M,242,Agricultural Engr Sciences Bld,"Alves de Oliveira, L"
2024,Fall,2024-fa,ABE,459,Drainage and Water Management,"Design, construction, performance, and maintenance of agricultural drainage systems to meet both production and water quality objectives. Modeling drainage systems. Principles of conservation drainage. 3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: Credit or concurrent registration in TAM 335.",3 OR 4 hours.,3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: Credit or concurrent registration in TAM 335.,,,29655,A3,A,1,,3 hours,A,CrossListOpen,Laboratory,LAB,03:00 PM,05:50 PM,W,242,Agricultural Engr Sciences Bld,"Cooke, R"
2024,Fall,2024-fa,ABE,459,Drainage and Water Management,"Design, construction, performance, and maintenance of agricultural drainage systems to meet both production and water quality objectives. Modeling drainage systems. Principles of conservation drainage. 3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: Credit or concurrent registration in TAM 335.",3 OR 4 hours.,3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: Credit or concurrent registration in TAM 335.,,,29655,A3,A,1,,3 hours,A,CrossListOpen,Lecture,LEC,10:00 AM,10:50 AM,MW,242,Agricultural Engr Sciences Bld,"Cooke, R"
2024,Fall,2024-fa,ABE,459,Drainage and Water Management,"Design, construction, performance, and maintenance of agricultural drainage systems to meet both production and water quality objectives. Modeling drainage systems. Principles of conservation drainage. 3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: Credit or concurrent registration in TAM 335.",3 OR 4 hours.,3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: Credit or concurrent registration in TAM 335.,,,39805,A4,A,1,,4 hours,A,CrossListOpen (Restricted),Laboratory,LAB,03:00 PM,05:50 PM,W,242,Agricultural Engr Sciences Bld,"Cooke, R"
2024,Fall,2024-fa,ABE,459,Drainage and Water Management,"Design, construction, performance, and maintenance of agricultural drainage systems to meet both production and water quality objectives. Modeling drainage systems. Principles of conservation drainage. 3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: Credit or concurrent registration in TAM 335.",3 OR 4 hours.,3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: Credit or concurrent registration in TAM 335.,,,39805,A4,A,1,,4 hours,A,CrossListOpen (Restricted),Lecture,LEC,10:00 AM,10:50 AM,MW,242,Agricultural Engr Sciences Bld,"Cooke, R"
2024,Fall,2024-fa,ABE,466,Engineering Off-Road Vehicles,Design and application of off-road vehicles for farm and construction use; thermodynamics of engines; measurement of power and efficiencies; power transmission and traction; chassis mechanics; operator environment. 3 undergraduate hours. 3 graduate hours. Credit is not given for both ABE 466 and ETMA 464. Prerequisite: ABE 340 or ME 200.,3 hours.,3 undergraduate hours. 3 graduate hours. Credit is not given for both ABE 466 and ETMA 464. Prerequisite: ABE 340 or ME 200.,,,31277,AB2,A,1,,,A,Open,Laboratory,LAB,02:00 PM,04:50 PM,R,137,Agricultural Engr Sciences Bld,"Allen, C"
2024,Fall,2024-fa,ABE,466,Engineering Off-Road Vehicles,Design and application of off-road vehicles for farm and construction use; thermodynamics of engines; measurement of power and efficiencies; power transmission and traction; chassis mechanics; operator environment. 3 undergraduate hours. 3 graduate hours. Credit is not given for both ABE 466 and ETMA 464. Prerequisite: ABE 340 or ME 200.,3 hours.,3 undergraduate hours. 3 graduate hours. Credit is not given for both ABE 466 and ETMA 464. Prerequisite: ABE 340 or ME 200.,,,31280,AL1,A,1,,,A,Open,Online Lecture,OLC,09:00 AM,09:50 AM,TR,,,"Allen, C"
2024,Fall,2024-fa,ABE,488,Bioprocessing Biomass for Fuel,"Engineering and scientific principles governing bioprocessing of biomass for production of ethanol and other fermentation products. Process unit operations; conventional and alternative feed stock materials; recovery of value-added coproducts and other variables involved in producing fuel ethanol; process simulation; economic analysis. 4 undergraduate hours. 4 graduate hours. Prerequisite: ABE 340 or ME 200 or ChBE 321. Restricted to Junior, Senior or Graduate student status.",4 hours.,"4 undergraduate hours. 4 graduate hours. Prerequisite: ABE 340 or ME 200 or ChBE 321. Restricted to Junior, Senior or Graduate student status.",,,57478,VS,A,1,,,A,Open,Lecture,LEC,12:30 PM,01:50 PM,TR,248,Agricultural Engr Sciences Bld,"Banerjee, S;Maitra, S;Singh, V"
2024,Fall,2024-fa,ABE,497,Independent Study,"Individual research, special problems, thesis, development or design work under the supervision of a member of the faculty. 1 to 4 undergraduate hours. No graduate credit. May be repeated to a maximum of 8 hours. Prerequisite: Consent of instructor.",1 TO 4 hours.,1 to 4 undergraduate hours. No graduate credit. May be repeated to a maximum of 8 hours. Prerequisite: Consent of instructor.,,,50183,,A,1,,,A,Open (Restricted),Independent Study,IND,ARRANGED,,,,,
2024,Fall,2024-fa,ABE,498,Special Topics,Subject offerings of new and developing areas of knowledge in agricultural and biological engineering intended to augment the existing curriculum. See Class Schedule or departmental course information for topics and prerequisites. 1 to 4 undergraduate hours. 1 to 4 graduate hours. May be repeated in the same or separate terms if topics vary to a maximum of 16 hours.,1 TO 4 hours.,1 to 4 undergraduate hours. 1 to 4 graduate hours. May be repeated in the same or separate terms if topics vary to a maximum of 16 hours.,,,10169,,A,1,,,A,Open (Restricted),Independent Study,IND,ARRANGED,,,,,
2024,Fall,2024-fa,ABE,498,Special Topics,Subject offerings of new and developing areas of knowledge in agricultural and biological engineering intended to augment the existing curriculum. See Class Schedule or departmental course information for topics and prerequisites. 1 to 4 undergraduate hours. 1 to 4 graduate hours. May be repeated in the same or separate terms if topics vary to a maximum of 16 hours.,1 TO 4 hours.,1 to 4 undergraduate hours. 1 to 4 graduate hours. May be repeated in the same or separate terms if topics vary to a maximum of 16 hours.,,,77384,AB,A,1,Applied Data Science in ABE,3 hours,A,Open,Lecture,LEC,12:30 PM,01:50 PM,TR,242,Agricultural Engr Sciences Bld,"Tessum, M"
2024,Fall,2024-fa,ABE,498,Special Topics,Subject offerings of new and developing areas of knowledge in agricultural and biological engineering intended to augment the existing curriculum. See Class Schedule or departmental course information for topics and prerequisites. 1 to 4 undergraduate hours. 1 to 4 graduate hours. May be repeated in the same or separate terms if topics vary to a maximum of 16 hours.,1 TO 4 hours.,1 to 4 undergraduate hours. 1 to 4 graduate hours. May be repeated in the same or separate terms if topics vary to a maximum of 16 hours.,,,10884,KM,A,1,Decision-making in complex sys,3 hours,A,Open (Restricted),Online Lecture,OLC,10:00 AM,11:00 AM,TR,,,"Malek, K"
2024,Fall,2024-fa,ABE,498,Special Topics,Subject offerings of new and developing areas of knowledge in agricultural and biological engineering intended to augment the existing curriculum. See Class Schedule or departmental course information for topics and prerequisites. 1 to 4 undergraduate hours. 1 to 4 graduate hours. May be repeated in the same or separate terms if topics vary to a maximum of 16 hours.,1 TO 4 hours.,1 to 4 undergraduate hours. 1 to 4 graduate hours. May be repeated in the same or separate terms if topics vary to a maximum of 16 hours.,,,10840,RBH,A,1,Precision Agriculture Engineer,4 hours,A,Open,Laboratory,LAB,10:00 AM,11:50 AM,R,137,Agricultural Engr Sciences Bld,"Shajahan, S"
