Year,Term,YearTerm,Subject,Number,Course Title,Sched Type,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Primary Instructor,Students
2015,Spring,2015-sp,ENGL,104,Intro to Film,LCD,3,13,0,3,5,0,3,1,0,1,0,0,0,0,"Condis, Megan A",29
2015,Spring,2015-sp,ENGL,109,Intro to Fiction-ACP,LCD,0,7,7,6,0,1,0,0,0,0,0,1,0,0,"Cottingham, Mary Rose",22
2015,Spring,2015-sp,ENGL,109,Intro to Fiction-ACP,LCD,0,2,8,3,3,5,1,0,0,0,0,0,1,0,"Williams, Kelly E",23
2015,Spring,2015-sp,ENGL,109,Intro to Fiction-ACP,LCD,2,16,3,1,0,0,0,0,0,0,0,0,0,0,"Chanda, Debojoy",22
2015,Spring,2015-sp,ENGL,109,Intro to Fiction-ACP,LCD,0,5,3,5,5,2,1,0,0,0,0,0,0,0,"Odom, Michael J",21
2015,Spring,2015-sp,ENGL,109,Intro to Fiction-ACP,LCD,9,6,4,0,0,2,1,0,0,0,0,0,1,0,,23
2015,Spring,2015-sp,ENGL,119,Literature of Fantasy,LCD,0,6,2,7,5,4,1,1,1,1,1,0,3,0,"Sahn, Sarah F",32
2015,Spring,2015-sp,ENGL,121,Comics and Graphic Narratives,LCD,0,22,2,1,2,1,1,1,3,0,0,1,0,0,"Wong, Jessica",34
2015,Spring,2015-sp,ENGL,199,Publishing and Editing,LCD,7,8,3,1,1,1,0,0,0,0,0,0,1,0,"Hapke, Gail L",22
2015,Spring,2015-sp,ENGL,200,Intro to the Study of Lit,LCD,2,7,7,4,0,1,0,1,0,0,0,0,0,0,"Shetina, Michael D",22
2015,Spring,2015-sp,ENGL,202,Medieval Lit and Culture,LCD,0,6,7,6,3,3,1,0,0,0,0,0,0,1,"Wright, Charles D",26
2015,Spring,2015-sp,ENGL,204,Renaissance Lit and Culture,LCD,0,10,10,5,0,6,0,0,0,0,0,0,2,0,"Norcross, Katherine R",33
2015,Spring,2015-sp,ENGL,210,British Lit 1800 to Present,LCD,0,5,4,3,6,3,0,0,1,0,0,0,0,0,"Courtemanche, Eleanor",22
2015,Spring,2015-sp,ENGL,218,Introduction to Shakespeare,LCD,4,16,5,3,0,1,0,2,0,0,1,0,1,0,"Tavares, Elizabeth E",33
2015,Spring,2015-sp,ENGL,241,Beginnings of Modern Poetry,LCD,0,5,8,6,4,3,1,0,0,0,0,0,1,0,"Truran, Wendy J",28
2015,Spring,2015-sp,ENGL,245,The Short Story,LCD,1,6,7,5,3,1,0,0,0,0,0,0,1,1,"Lynch, Joshua D",24
2015,Spring,2015-sp,ENGL,273,American Cinema Since 1950,LCD,4,1,6,6,5,7,3,0,0,0,0,0,0,1,"Capino, Jose B",32
2015,Spring,2015-sp,ENGL,281,British Feminist Novel,LCD,1,8,8,10,5,1,0,0,0,0,0,1,1,0,"Baron, Iryce W",35
2015,Spring,2015-sp,ENGL,300,Contemporary Fantasy Novels,LCD,0,2,6,6,4,1,2,0,0,0,0,0,0,0,"Barrett, Robert W",21
2015,Spring,2015-sp,ENGL,300,Romantic Narrative,LCD,0,6,9,6,1,1,0,1,0,0,0,0,0,0,"Pollock, Anthony",24
2015,Spring,2015-sp,ENGL,300,Contemporary British Fiction,LCD,3,7,8,4,2,0,1,0,0,0,0,0,0,0,"Baron, Iryce W",25
2015,Spring,2015-sp,ENGL,301,CriticalApproaches to Lit&Text,LCD,0,8,6,5,7,2,0,0,2,0,0,0,0,0,"Basu, Manisha",30
2015,Spring,2015-sp,ENGL,301,CriticalApproaches to Lit&Text,LCD,0,7,22,4,0,0,0,0,0,0,0,0,0,0,"Hansen, James A",33
2015,Spring,2015-sp,ENGL,373,Haunted Cinema,LCD,1,12,4,15,4,0,0,0,0,0,0,0,0,0,"Newcomb, John T",36
2015,Spring,2015-sp,ENGL,373,Film Style and Politics,LCD,4,5,4,2,0,1,0,2,1,0,1,0,1,0,"Camargo, Sandra",21
2015,Spring,2015-sp,ENGL,380,Hip Hop Rhetorics,LCD,0,3,7,5,6,4,1,0,0,0,0,0,0,0,"Pritchard, Eric D",26
2015,Spring,2015-sp,ENGL,402,Descriptive English Grammar,LCD,3,1,6,6,6,5,0,2,1,0,1,0,0,0,"Baron, Dennis E",31
2015,Spring,2015-sp,ENGL,418,Shakespeare,LCD,2,15,11,5,1,2,1,0,0,0,0,0,0,0,"Newcomb, Lori H",37
2015,Spring,2015-sp,ENGL,426,Early 18th Century Literature,LCD,0,11,4,6,2,1,0,0,0,0,0,0,0,0,"Pollock, Anthony",24
2015,Spring,2015-sp,ENGL,455,"Fincher, Nolan & Age of Crisis",LCD,0,12,19,1,1,1,0,0,0,0,0,0,0,0,"Hansen, James A",34
2015,Spring,2015-sp,EPS,201,Foundations of Education,DIS,18,4,0,2,0,0,0,0,0,0,0,0,0,0,"Perez, Marielisbet",24
2015,Spring,2015-sp,EPS,202,Foundations of Education-ACP,DIS,3,11,7,3,0,0,1,0,0,0,0,0,0,0,"Johnson, Alisha D",25
2015,Spring,2015-sp,EPS,310,Race and Cultural Diversity,LEC,5,10,5,4,1,3,0,0,0,0,0,0,0,0,"Anderson, James D",28
2015,Spring,2015-sp,EPS,410,Philosophy of Education,LCD,1,5,20,3,0,0,0,0,0,0,0,0,0,1,"Burbules, Nicholas C",29
2015,Spring,2015-sp,EPSY,201,Educational Psychology,LEC,8,123,44,11,20,7,2,2,0,0,0,0,0,1,"Zola, David",217
2015,Spring,2015-sp,EPSY,202,Exploring Cultural Diversity,LEC,21,19,5,2,6,1,0,2,0,1,0,0,1,0,"Landrum-Brown, Joycelyn",58
2015,Spring,2015-sp,EPSY,220,Career Theory and Practice,LCD,15,0,7,0,1,0,0,1,0,0,1,0,1,0,"Xu, Shengmei",26
2015,Spring,2015-sp,EPSY,220,Career Theory and Practice,LCD,0,12,5,1,4,0,1,1,0,0,0,0,1,1,"Ma, Shufeng",25
2015,Spring,2015-sp,EPSY,220,Career Theory and Practice,ONL,3,11,8,2,1,0,0,0,0,0,0,0,0,0,"Xu, Shengmei",25
2015,Spring,2015-sp,EPSY,220,Career Theory and Practice,LCD,14,2,6,1,0,0,0,0,2,0,0,0,1,0,"Hoff, Kevin A",26
2015,Spring,2015-sp,EPSY,420,Theories of Psychotherapy,LCD,0,3,14,13,17,12,17,8,3,1,0,0,2,2,"Lyubansky, Mikhail",90
2015,Spring,2015-sp,EPSY,430,Early Adolescent Development,LCD,0,19,2,1,0,0,0,0,0,0,0,0,0,0,"Berry, Daniel J",22
2015,Spring,2015-sp,EPSY,430,Early Adolescent Development,LCD,10,10,0,1,1,0,0,0,0,0,0,0,0,0,"Berry, Daniel J",22
2015,Spring,2015-sp,EPSY,430,Early Adolescent Development,LCD,10,6,2,1,1,1,0,0,0,0,0,0,0,0,"Berry, Daniel J",21
2015,Spring,2015-sp,EPSY,430,Early Adolescent Development,LCD,12,2,4,1,1,0,1,0,1,0,0,0,0,0,"Berry, Daniel J",22
2015,Spring,2015-sp,EPSY,480,Educational Statistics,ONL,1,2,3,8,2,3,4,0,0,0,0,0,1,0,"Cromley, Jennifer G",24
2015,Spring,2015-sp,EPSY,480,Educational Statistics,ONL,0,49,0,0,5,0,0,3,0,0,1,0,1,0,"Timmer, Jennifer",59
2015,Spring,2015-sp,EPSY,581,Applied Regression Analysis,LCD,26,6,3,1,0,0,0,0,0,0,0,0,0,0,"Cheema, Jehanzeb R",36
2015,Spring,2015-sp,ESE,311,Environmental Issues Today,CNF,0,9,9,3,3,3,1,4,1,0,0,0,0,0,"Kanter, Robert E",33
2015,Spring,2015-sp,ESE,445,Earth Resources Sustainability,ONL,12,8,7,4,3,2,1,0,0,0,0,0,1,1,"Cole, Todd M",38
2015,Spring,2015-sp,ESE,482,Challenges of Sustainability,ONL,1,10,6,3,7,3,1,2,1,2,1,0,0,0,"Nesbitt, Anna",37
2015,Spring,2015-sp,ESE,497,Environmental Consulting,ONL,1,10,7,4,1,1,0,1,0,0,1,0,1,0,"Nesbitt, Anna",27
2015,Spring,2015-sp,FIN,221,Corporate Finance,DIS,0,16,1,2,3,5,1,2,0,2,4,0,0,0,"Amiri Moghadam, Sadra",36
2015,Spring,2015-sp,FIN,221,Corporate Finance,DIS,0,7,1,3,12,3,0,5,1,0,0,0,1,0,"Lagaras, Spyridon",33
2015,Spring,2015-sp,FIN,221,Corporate Finance,DIS,0,22,3,1,6,1,2,0,1,1,0,0,1,0,"Amiri Moghadam, Sadra",38
2015,Spring,2015-sp,FIN,221,Corporate Finance,DIS,2,14,7,2,5,1,1,2,0,0,3,0,1,0,"Singh, Pranav P",38
2015,Spring,2015-sp,FIN,221,Corporate Finance,DIS,2,11,4,5,10,2,1,0,0,0,0,0,0,1,"Amiri Moghadam, Sadra",35
2015,Spring,2015-sp,FIN,221,Corporate Finance,DIS,0,7,3,5,8,1,1,5,0,1,3,0,2,0,"Lagaras, Spyridon",36
2015,Spring,2015-sp,FIN,221,Corporate Finance,DIS,1,11,4,3,8,3,2,2,1,0,1,0,1,0,"D'Almeida, Fabricio R",37
2015,Spring,2015-sp,FIN,221,Corporate Finance,DIS,0,16,6,2,5,2,1,1,0,1,1,0,1,1,"Kim, Hyun",36
2015,Spring,2015-sp,FIN,221,Corporate Finance,DIS,0,13,1,6,8,3,2,3,2,0,0,0,0,0,"Singh, Pranav P",38
2015,Spring,2015-sp,FIN,221,Corporate Finance,DIS,0,14,1,3,5,3,1,3,0,0,2,0,3,0,"Lagaras, Spyridon",35
2015,Spring,2015-sp,FIN,221,Corporate Finance,DIS,1,11,3,4,9,2,1,2,1,2,1,0,0,0,"Singh, Pranav P",37
2015,Spring,2015-sp,FIN,221,Corporate Finance,DIS,0,6,3,2,5,1,2,11,3,1,2,0,1,0,"Lee, Jangwook",37
2015,Spring,2015-sp,FIN,221,Corporate Finance,DIS,0,9,5,2,10,3,2,2,2,0,3,0,0,0,"Lee, Jangwook",38
2015,Spring,2015-sp,FIN,221,Corporate Finance,DIS,0,7,3,2,16,1,1,3,3,0,2,0,0,0,"Kim, Yongjun",38
2015,Spring,2015-sp,FIN,221,Corporate Finance,DIS,0,9,4,0,13,5,1,3,1,0,1,0,2,0,"Lee, Jangwook",39
2015,Spring,2015-sp,FIN,221,Corporate Finance,DIS,0,10,1,1,5,1,3,5,0,5,6,0,0,1,"Kim, Yongjun",37
2015,Spring,2015-sp,FIN,221,Corporate Finance,DIS,0,13,1,3,3,0,1,8,2,0,3,0,0,0,"Kim, Yongjun",34
2015,Spring,2015-sp,FIN,221,Corporate Finance,DIS,0,12,1,4,5,2,0,6,0,2,3,0,0,0,"Kim, Hyun",35
2015,Spring,2015-sp,FIN,221,Corporate Finance,ONL,0,36,6,7,12,1,0,0,0,0,0,0,0,0,"Dyer, Michael A",62
2015,Spring,2015-sp,FIN,241,Fundamentals of Real Estate,LCD,1,20,2,3,6,2,0,2,0,0,1,0,0,0,"Davis, Jeffrey M",37
2015,Spring,2015-sp,FIN,241,Fundamentals of Real Estate,LCD,1,8,8,3,7,1,2,1,0,0,0,0,0,0,"Perkins, Scott E",31
2015,Spring,2015-sp,FIN,300,Financial Markets,LCD,1,4,6,1,9,6,7,5,1,2,1,0,0,0,"Smith, Mark K",43
2015,Spring,2015-sp,FIN,300,Financial Markets,LCD,0,5,4,7,9,4,4,6,4,2,0,0,1,0,"Smith, Mark K",46
2015,Spring,2015-sp,FIN,300,Financial Markets,LCD,2,3,4,5,6,9,3,2,1,1,0,0,2,1,"Spencer, Xiangyi X",38
2015,Spring,2015-sp,FIN,300,Financial Markets,LCD,1,0,4,3,4,8,5,1,2,1,1,0,2,0,"Spencer, Xiangyi X",32
2015,Spring,2015-sp,FIN,300,Financial Markets,LCD,2,1,2,5,6,6,5,3,1,2,1,0,5,1,"Oltheten, Elisabeth",39
2015,Spring,2015-sp,FIN,300,Financial Markets,LCD,1,2,1,1,7,2,3,4,1,1,3,0,3,1,,29
2015,Spring,2015-sp,FIN,300,Financial Markets,LCD,0,0,1,0,7,7,4,4,4,3,2,0,5,1,"Waspi, Kevin G",37
2015,Spring,2015-sp,FIN,300,Financial Markets,LCD,0,0,3,2,6,4,6,5,1,4,0,0,2,0,"Waspi, Kevin G",33
2015,Spring,2015-sp,FIN,321,Advanced Corporate Finance,LCD,1,11,3,7,3,2,0,0,3,0,0,0,0,0,"Kronlund, Mathias",30
2015,Spring,2015-sp,FIN,321,Advanced Corporate Finance,LCD,2,4,3,4,1,9,4,3,0,0,0,0,0,0,"Kronlund, Mathias",30
2015,Spring,2015-sp,FIN,321,Advanced Corporate Finance,LCD,0,1,1,12,6,4,0,1,0,0,0,0,0,0,"Peters, Stephen R",25
2015,Spring,2015-sp,FIN,321,Advanced Corporate Finance,LCD,0,8,5,15,3,6,0,0,0,0,0,0,0,0,"Peters, Stephen R",37
2015,Spring,2015-sp,FIN,411,Investment & Portfolio Mngt,LCD,0,2,4,7,7,3,1,1,0,0,1,0,0,0,"Ye, Mao",26
2015,Spring,2015-sp,FIN,418,Financial Modeling,LCD,5,11,5,1,0,0,0,0,0,0,0,0,0,0,"Oltheten, Elisabeth",22
2015,Spring,2015-sp,FIN,422,Cases in Corporate Finance,LCD,4,9,14,6,1,0,0,0,0,0,0,0,0,0,"Vonnahme, Mark C",34
2015,Spring,2015-sp,FIN,423,Financing Emerging Businesses,LCD,0,38,7,1,1,0,0,0,0,0,0,0,0,0,"Beard, Dennis E",47
2015,Spring,2015-sp,FIN,423,Financing Emerging Businesses,LCD,0,26,12,4,2,0,0,0,0,0,0,0,0,0,"Krueger, George J",44
2015,Spring,2015-sp,FIN,423,Financing Emerging Businesses,LCD,0,11,8,6,1,0,1,0,0,0,0,0,0,0,"Krueger, George J",27
2015,Spring,2015-sp,FIN,445,Real Estate Investment,LCD,1,18,10,7,4,1,1,1,0,0,0,0,0,0,"Tchistyi, Alexei V",43
2015,Spring,2015-sp,FIN,445,Real Estate Investment,LCD,2,18,5,9,3,1,0,1,0,0,0,0,0,0,"Tchistyi, Alexei V",39
2015,Spring,2015-sp,FIN,446,Real Estate Financial Markets,LCD,11,8,3,2,2,3,2,1,0,0,1,0,0,0,"Chinco, Alexander M",33
2015,Spring,2015-sp,FIN,446,Real Estate Financial Markets,LCD,18,3,5,1,2,0,1,0,0,0,1,0,0,0,"Chinco, Alexander M",31
2015,Spring,2015-sp,FIN,461,Financial Intermediation,LCD,0,26,9,3,0,0,0,0,0,0,0,0,0,0,"Manouchehri Ira, Rustom D",38
2015,Spring,2015-sp,FIN,500,Introduction to Finance,LCD,8,24,5,2,3,2,0,1,0,0,0,0,0,0,"Kannan, Srinivasan",45
2015,Spring,2015-sp,FIN,500,Introduction to Finance,LCD,2,29,6,6,4,2,0,0,0,0,0,0,0,0,"Kannan, Srinivasan",49
2015,Spring,2015-sp,FIN,500,Introduction to Finance,LCD,7,18,10,4,2,0,0,0,0,0,0,0,0,0,,41
2015,Spring,2015-sp,FIN,500,Introduction to Finance,LCD,6,23,0,0,4,0,0,0,0,0,0,0,1,0,"Davis, Donald W",34
2015,Spring,2015-sp,FIN,511,Investments,LCD,8,13,8,11,5,3,1,2,0,0,0,0,0,0,"Ye, Mao",51
2015,Spring,2015-sp,FIN,512,Financial Derivatives,LCD,1,8,7,2,8,0,0,0,0,0,0,0,0,0,"Pearson, Neil D",26
2015,Spring,2015-sp,FIN,512,Financial Derivatives,LCD,2,13,8,10,8,5,8,2,3,0,0,0,1,0,"Johnson, Timothy C",60
2015,Spring,2015-sp,FIN,513,Financial Engineering I,LCD,1,5,5,9,4,4,0,0,0,0,0,0,0,0,"Johnson, Timothy C",28
2015,Spring,2015-sp,FIN,514,Financial Engineering II,LCD,3,11,7,6,2,1,1,0,0,0,0,0,0,0,"Widdicks, Martin",31
2015,Spring,2015-sp,FIN,515,Fixed Income Portfolios,LCD,4,6,9,9,11,7,2,0,0,0,0,0,0,0,"Pennacchi, George G",48
2015,Spring,2015-sp,FIN,518,Financial Modeling,LCD,1,15,4,1,1,0,0,0,0,0,0,0,0,0,"Oltheten, Elisabeth",22
2015,Spring,2015-sp,FIN,520,Financial Management,LCD,5,29,4,4,7,0,0,0,0,0,1,0,0,0,"Kannan, Srinivasan",50
2015,Spring,2015-sp,FIN,522,Cases in Financial Strategy,LCD,4,14,12,4,0,0,0,0,0,0,0,0,0,0,"Vonnahme, Mark C",34
2015,Spring,2015-sp,FIN,526,Enterprise Risk Management,LCD,3,11,16,5,0,0,0,0,0,0,0,0,0,0,"Vonnahme, Mark C",35
2015,Spring,2015-sp,FIN,551,International Finance,LCD,2,5,8,11,6,3,0,0,0,0,0,0,0,0,"Chan, Kuo Chi",35
2015,Spring,2015-sp,FIN,579,Applied Portfolio Management,LCD,0,8,6,3,4,0,0,0,0,0,0,0,0,0,"Waspi, Kevin G",21
2015,Spring,2015-sp,FIN,580,Advanced Futures,LCD,11,8,15,2,0,1,0,0,0,0,0,0,0,0,"France, Virginia G",37
2015,Spring,2015-sp,FIN,580,Topics in M&A,LCD,1,20,2,12,1,1,0,0,0,0,0,0,0,0,"Almeida, Heitor",37
2015,Spring,2015-sp,FIN,580,Risk Management,LCD,0,16,11,12,18,0,0,0,0,0,0,0,0,0,"Pearson, Neil D",57
2015,Spring,2015-sp,FIN,580,Risk Management,LCD,1,8,9,4,1,0,0,0,0,0,0,0,0,0,"Pearson, Neil D",23
2015,Spring,2015-sp,FR,102,Elementary French II,LCD,1,10,5,0,5,0,1,2,0,0,0,0,0,0,"Prieu, Charlotte C",24
2015,Spring,2015-sp,FR,102,Elementary French II,LCD,4,8,3,0,3,0,1,0,1,1,1,0,0,0,"Prieu, Charlotte C",22
2015,Spring,2015-sp,FR,102,Elementary French II,LCD,1,11,1,1,5,0,2,0,0,0,0,0,0,1,"Curran, Sean M",21
2015,Spring,2015-sp,FR,103,Intermediate French I,LCD,0,5,6,3,2,3,1,2,0,0,0,0,1,0,"Benoit, Malyoune F",23
2015,Spring,2015-sp,FR,103,Intermediate French I,LCD,0,2,4,2,8,5,1,0,0,0,0,0,1,0,"Benoit, Malyoune F",23
2015,Spring,2015-sp,FR,104,Intermediate French II,LCD,3,1,2,5,6,2,1,3,0,0,1,0,1,0,"Zulato, Alessia",25
2015,Spring,2015-sp,FR,104,Intermediate French II,LCD,1,4,1,4,7,1,1,3,0,0,0,0,1,0,"Zulato, Alessia",23
2015,Spring,2015-sp,FR,156,Exploring Paris,LCD,27,25,8,8,9,1,4,1,1,0,0,0,0,0,"Reynolds, Felisa V",84
2015,Spring,2015-sp,FR,418,Language&Minorities in Europe,LCD,1,17,16,3,0,2,0,1,0,0,0,0,0,0,"Fagyal, Zsuzsanna",40
2015,Spring,2015-sp,FSHN,101,Intro Food Science & Nutrition,LEC,0,164,0,41,31,21,9,5,6,3,2,2,7,1,"Bohn, Dawn M",291
2015,Spring,2015-sp,FSHN,120,Contemporary Nutrition,LEC,0,417,0,0,211,0,0,39,0,0,17,0,9,1,"Roach, Rebecca R",693
2015,Spring,2015-sp,FSHN,220,Principles of Nutrition,LEC,0,20,0,0,3,0,0,1,0,0,0,0,0,0,"Helferich, William G",24
2015,Spring,2015-sp,FSHN,232,Science of Food Preparation,LEC,1,30,0,2,17,0,1,4,0,0,0,0,2,2,"Garrow, Linda S",57
2015,Spring,2015-sp,FSHN,260,Raw Materials for Processing,LEC,6,15,15,1,4,0,0,0,0,0,0,0,0,0,"Padua, Graciela W",41
2015,Spring,2015-sp,FSHN,322,Nutrition and the Life Cycle,LCD,0,31,0,0,6,0,0,0,0,0,0,0,0,0,"Karduck, Justine M",37
2015,Spring,2015-sp,FSHN,349,Food Service Sanitation,LCD,2,13,9,3,2,1,0,0,0,0,0,0,0,0,"Reutter, Elizabeth F",30
2015,Spring,2015-sp,FSHN,414,Food Chemistry,ONL,0,33,0,2,3,0,0,0,0,0,0,0,0,0,"Bohn, Dawn M",38
2015,Spring,2015-sp,FSHN,418,Food Analysis,LEC,2,16,0,4,19,0,3,5,0,0,0,0,0,0,"Cadwallader, Keith R",49
2015,Spring,2015-sp,FSHN,421,Pediatric Clinical Nutrition,LCD,6,15,11,3,5,0,0,0,0,0,0,0,0,0,"Donovan, Sharon M",40
2015,Spring,2015-sp,FSHN,427,Biochemical Nutrition II,LEC,0,21,6,5,34,6,0,6,0,0,0,0,0,0,"Chen, Hong",78
2015,Spring,2015-sp,FSHN,442,HM Skills and Applications,LCD,13,9,0,1,0,0,0,0,0,0,0,0,0,0,"Reutter, Elizabeth F",23
2015,Spring,2015-sp,FSHN,443,Management of Fine Dining,LEC,5,6,4,5,2,1,0,0,0,0,0,0,0,0,"Craft, Jill N",23
2015,Spring,2015-sp,FSHN,460,Food Processing Engineering,LEC,1,19,4,0,14,0,0,9,2,0,2,0,0,0,"Morris, Scott A",51
2015,Spring,2015-sp,FSHN,462,Food Processing II,LAB,8,13,2,2,1,2,1,0,0,1,0,0,0,0,"Takhar, Pawan S",30
2015,Spring,2015-sp,FSHN,471,Food & Industrial Microbiology,LEC,9,103,35,18,25,17,12,6,5,0,0,1,0,0,"Miller, Michael J",231
2015,Spring,2015-sp,FSHN,595,Nutrition for Food Scientists,DIS,5,16,4,0,0,1,0,0,0,0,0,0,0,0,"Andrade, Juan",26
2015,Spring,2015-sp,FSHN,595,Water Relations in Foods,LEC,8,10,3,0,0,0,0,1,0,0,0,0,0,0,"Schmidt, Shelly J",22
2015,Spring,2015-sp,FSHN,595,Water Relation in Foods,ONL,4,16,4,3,3,0,0,0,0,0,0,0,0,0,"Schmidt, Shelly J",30
2015,Spring,2015-sp,GE,261,Business Side of Engineering,LCD,0,43,0,0,15,0,0,7,0,0,4,0,3,0,"Wildblood, Harry S",72
2015,Spring,2015-sp,GE,310,General Engineering Design,LCD,4,4,13,7,1,1,0,0,0,0,0,0,1,0,"Krishnan, Girish",31
2015,Spring,2015-sp,GE,311,Engineering Design Analysis,LCD,4,12,8,5,8,1,2,5,2,1,0,0,0,0,"Reis, Henrique M",48
2015,Spring,2015-sp,GE,312,Instrumentation and Test Lab,LEC,6,7,6,2,10,4,7,2,1,0,1,0,0,0,"Reis, Henrique M",46
2015,Spring,2015-sp,GE,320,Control Systems,LCD,0,8,2,8,6,5,2,0,1,0,0,0,1,0,"Stipanovic, Dusan M",33
2015,Spring,2015-sp,GE,361,Emotional Intelligence Skills,LCD,1,8,10,6,3,1,0,0,0,0,0,0,0,0,"Price, Raymond L",29
2015,Spring,2015-sp,GE,400,Engineering Law,LCD,0,25,27,12,2,3,1,0,0,0,0,0,0,0,"Barich, Joseph M",70
2015,Spring,2015-sp,GE,423,Mechatronics,LEC,1,22,0,1,6,2,0,0,0,0,0,0,0,0,"Block, Daniel J",32
2015,Spring,2015-sp,GE,424,State Space Design for Control,LCD,4,14,16,6,9,3,1,0,0,0,0,1,1,0,"Beck, Carolyn L",55
2015,Spring,2015-sp,GE,494,Senior Engineering Project I,LBD,2,20,8,0,1,0,0,0,0,0,0,0,0,0,"Wildblood, Harry S",31
2015,Spring,2015-sp,GE,495,Senior Engineering Project II,CNF,14,51,7,2,8,0,0,0,0,0,0,0,0,0,"Wildblood, Harry S",82
2015,Spring,2015-sp,GEOG,101,Global Development&Environment,DIS,7,3,4,2,2,3,0,2,0,0,0,0,0,0,"Heil, Melissa",23
2015,Spring,2015-sp,GEOG,103,Earth's Physical Systems,LEC,2,21,10,8,14,4,4,1,1,1,1,0,1,0,"Rhoads, Bruce L",68
2015,Spring,2015-sp,GEOG,105,The Digital Earth,LEC,1,15,12,10,13,6,2,2,4,1,0,0,1,0,"Cidell, Julie L",67
2015,Spring,2015-sp,GEOG,106,Geographies of Globalization,LEC,7,27,40,14,11,7,1,2,2,0,0,1,0,0,"Lakhanpal, Shikha",112
2015,Spring,2015-sp,GEOG,110,Geography of Intl Conflicts,LEC,0,7,15,19,21,19,8,2,1,1,1,0,4,0,"Jefferson, Brian J",98
2015,Spring,2015-sp,GEOG,204,Cities of the World,LCD,0,9,7,6,4,0,1,2,0,0,0,0,0,0,"Colette, April L",29
2015,Spring,2015-sp,GEOG,379,Intro to GIS Systems,ONL,1,4,11,17,13,15,6,5,4,0,4,0,4,1,"Robinson, Edward",84
2015,Spring,2015-sp,GEOG,380,GIS II: Spatial Prob Solving,LBD,3,2,8,0,4,1,3,1,3,0,2,0,0,0,"Robinson, Edward",27
2015,Spring,2015-sp,GEOG,466,Environmental Policy,LCD,1,4,4,3,7,1,0,1,0,0,0,0,0,0,"Lavey, Warren",21
2015,Spring,2015-sp,GEOG,479,Web & Mobile GIS Development,LEC,9,4,5,0,0,1,0,1,0,0,1,0,0,1,"Robinson, Edward",21
2015,Spring,2015-sp,GEOL,111,Emergence of Life,ONL,57,20,27,12,7,11,7,7,1,1,0,4,16,0,"Cole, Todd M",170
2015,Spring,2015-sp,GEOL,117,The Oceans,ONL,5,9,17,18,9,4,0,3,1,0,2,0,7,2,"Hurst, Stephen D",75
2015,Spring,2015-sp,GEOL,118,Natural Disasters,LEC,23,43,57,26,10,5,2,0,1,1,0,0,1,1,"Malinowski, Jacalyn M",169
2015,Spring,2015-sp,GEOL,208,History of the Earth System,LEC,0,4,4,4,5,8,3,3,0,1,1,0,1,0,"Stewart, Michael A",34
2015,Spring,2015-sp,GEOL,380,Environmental Geology,LEC,3,6,8,5,4,1,0,0,0,0,0,0,0,0,"Altaner, Stephen P",27
2015,Spring,2015-sp,GEOL,415,Field Geology,CNF,0,7,0,0,14,0,0,0,0,0,0,0,0,0,"Hurst, Stephen D",21
2015,Spring,2015-sp,GEOL,436,Petrology and Petrography,LEC,0,3,3,3,5,3,4,1,2,0,0,0,0,0,"Lundstrom, Craig C",24
2015,Spring,2015-sp,GEOL,440,Sedimentology and Stratigraphy,LEC,1,9,11,4,4,2,3,1,0,0,0,0,0,0,"Malinowski, Jacalyn M",35
2015,Spring,2015-sp,GER,101,Beginning German I,LCD,3,11,3,3,2,1,0,1,0,0,0,0,0,0,"Colomb, Monet U",24
2015,Spring,2015-sp,GER,101,Beginning German I,LCD,1,8,3,0,5,0,1,0,0,0,0,1,2,0,"Uzun, Ugur",21
2015,Spring,2015-sp,GER,102,Beginning German II,LCD,0,6,4,2,4,2,3,1,1,0,0,0,0,0,"VanderPal, Kelli M",23
2015,Spring,2015-sp,GER,250,Grimms' Fairy Tales - ACP,LCD,3,14,3,3,1,0,0,0,0,0,0,0,0,0,"Fuchs, Renata",24
2015,Spring,2015-sp,GER,260,The Holocaust in Context - ACP,LEC,0,10,7,1,3,0,1,0,0,0,0,0,0,0,"Watzke, Petra A",22
2015,Spring,2015-sp,GER,465,Ling Structures of German,LCD,3,11,4,0,2,1,1,0,1,0,0,0,0,0,"Webster, Charles R",23
2015,Spring,2015-sp,GLBL,100,Intro to Global Studies,LCD,5,15,1,2,2,1,1,0,0,0,0,0,1,0,"Gresh, Rebecca A",28
2015,Spring,2015-sp,GLBL,100,Intro to Global Studies,LCD,1,10,5,6,4,0,0,0,0,0,0,0,1,0,"Kohli, Tanu",27
2015,Spring,2015-sp,GLBL,100,Intro to Global Studies,LCD,3,10,5,4,0,1,0,0,0,0,2,0,0,0,"Grim-Feinberg, Kate",25
2015,Spring,2015-sp,GLBL,296,Peace Operations,LCD,0,2,3,4,3,2,2,3,0,0,1,0,1,0,"Diehl, Paul F",21
2015,Spring,2015-sp,GLBL,296,Causes of Civil Conflict,LCD,3,11,6,1,3,0,0,0,1,0,0,0,1,0,"Renn, Duu S",26
2015,Spring,2015-sp,GLBL,296,Culture and Economics...,LCD,0,8,9,2,1,0,1,1,0,0,0,0,2,0,"Kohli, Tanu",24
2015,Spring,2015-sp,GLBL,350,Poverty in a Global Context,LCD,0,12,4,4,1,1,0,0,1,0,0,0,0,0,"Dill, Brian J",23
